dirname,cues,chosen,choices_1,choices_2,choices_3,choices_4
combined,24,24,5,6,24,62
combined,17,9,9,15,17,47
combined,35,53,14,17,35,53
combined,53,53,6,44,53,58
combined,58,52,26,32,52,58
combined,51,51,7,8,15,51
combined,55,55,14,27,32,55
combined,19,19,11,19,43,59
combined,8,44,8,20,38,44
combined,46,53,3,35,46,53
combined,63,63,28,44,47,63
combined,29,27,19,22,27,29
combined,56,56,5,18,20,56
combined,20,26,20,21,26,54
combined,51,51,15,21,30,51
combined,15,15,15,40,50,57
combined,49,22,22,31,36,49
combined,52,52,5,6,52,63
combined,5,48,5,17,25,48
combined,3,2,2,3,9,58
combined,20,18,5,17,18,20
combined,61,61,22,31,34,61
combined,20,20,11,14,20,47
combined,8,8,8,13,16,45
combined,49,56,12,49,54,56
combined,59,59,22,28,56,59
combined,38,38,33,38,59,62
combined,26,26,26,27,42,50
combined,62,62,36,45,61,62
combined,1,1,1,23,31,42
combined,1,2,1,2,50,61
combined,62,30,3,30,51,62
combined,63,63,16,32,60,63
combined,6,6,6,42,49,51
combined,12,12,12,32,34,41
combined,12,12,12,20,26,38
combined,53,13,13,30,34,53
combined,5,5,5,43,56,59
combined,48,36,1,15,36,48
combined,56,56,39,45,56,57
combined,59,59,28,41,46,59
combined,39,39,7,11,13,39
combined,27,64,7,22,27,64
combined,64,64,9,19,21,64
combined,14,14,14,22,54,61
combined,61,61,20,27,47,61
combined,2,63,2,54,59,63
combined,43,43,13,35,43,59
combined,17,17,17,23,42,43
combined,27,27,10,26,27,32
combined,55,50,17,35,50,55
combined,60,60,2,27,41,60
combined,57,57,16,17,53,57
combined,8,8,1,8,12,35
combined,27,53,27,28,48,53
combined,41,1,1,30,33,41
combined,20,20,13,20,34,64
combined,36,36,35,36,43,53
combined,46,46,46,57,61,63
combined,15,12,12,15,28,51
combined,3,3,3,15,26,42
combined,55,55,13,23,35,55
combined,26,26,17,19,26,45
combined,51,51,2,8,51,63
combined,45,54,5,45,47,54
combined,2,4,2,4,38,39
combined,61,2,2,40,53,61
combined,42,38,36,38,42,49
combined,62,62,12,17,25,62
combined,41,53,6,15,41,53
combined,45,45,25,45,58,61
combined,22,35,22,35,59,63
combined,30,50,4,27,30,50
combined,61,64,5,16,61,64
combined,2,2,2,18,45,51
combined,34,34,26,33,34,55
combined,25,25,3,25,31,33
combined,57,58,24,37,57,58
combined,20,20,20,36,51,64
combined,24,24,5,12,24,56
combined,64,64,22,24,62,64
combined,52,51,19,20,51,52
combined,31,31,19,22,31,64
combined,37,34,16,34,37,60
combined,11,1,1,8,11,14
combined,55,55,27,34,43,55
combined,58,6,6,29,58,63
combined,54,6,6,24,45,54
combined,47,47,47,51,58,61
combined,50,50,5,10,50,55
combined,9,9,9,54,57,64
combined,17,17,1,17,44,63
combined,5,9,5,9,56,61
combined,24,39,17,21,24,39
combined,36,36,16,22,35,36
combined,31,47,3,31,42,47
combined,53,53,18,48,49,53
combined,3,3,3,29,48,64
combined,32,32,29,32,36,51
combined,16,8,8,16,27,37
combined,38,38,17,26,33,38
combined,64,56,28,54,56,64
combined,30,30,7,30,31,53
combined,51,51,14,27,39,51
combined,38,51,22,38,39,51
combined,21,21,8,21,31,43
combined,11,3,3,11,37,46
combined,19,16,16,19,25,32
combined,24,29,24,29,40,43
combined,41,41,36,39,41,54
combined,27,27,4,11,27,56
combined,23,23,12,14,23,50
combined,62,62,25,30,32,62
combined,16,16,9,16,17,55
combined,26,35,10,26,35,57
combined,43,23,23,43,46,47
combined,46,35,35,46,55,61
combined,45,45,12,27,45,64
combined,36,36,10,13,26,36
combined,53,53,13,26,34,53
combined,59,36,21,36,40,59
combined,27,27,5,27,50,57
combined,17,17,4,17,42,58
combined,46,46,46,55,57,64
combined,56,58,20,37,56,58
combined,47,47,24,44,47,52
combined,25,43,2,22,25,43
combined,45,45,11,12,44,45
combined,9,9,2,9,32,58
combined,3,3,3,50,54,57
combined,30,43,24,26,30,43
combined,42,42,8,42,51,64
combined,60,60,21,26,59,60
combined,30,21,5,21,30,50
combined,9,7,7,9,26,50
combined,45,45,22,39,40,45
combined,47,47,47,55,62,63
combined,15,15,7,15,24,59
combined,58,4,4,22,48,58
combined,14,14,1,14,55,62
combined,44,15,15,16,44,59
combined,51,51,5,23,51,58
combined,54,42,22,42,54,57
combined,33,29,29,33,36,45
combined,42,40,11,40,42,48
combined,22,22,22,32,43,58
combined,2,2,2,15,46,52
combined,13,18,13,18,39,61
combined,24,41,10,13,24,41
combined,51,51,4,16,51,59
combined,8,8,8,14,35,48
combined,25,42,13,25,38,42
combined,24,32,2,7,24,32
combined,22,22,8,14,22,52
combined,57,57,6,9,19,57
combined,13,13,2,6,13,42
combined,25,64,20,25,26,64
combined,2,4,2,4,43,61
combined,42,42,27,30,42,54
combined,19,16,16,19,32,57
combined,34,28,10,18,28,34
combined,20,20,20,27,34,40
combined,53,61,28,53,58,61
combined,3,3,3,43,47,56
combined,61,61,34,40,54,61
combined,15,26,4,9,15,26
combined,48,48,5,9,48,60
combined,59,59,2,10,16,59
combined,13,59,8,13,59,60
combined,38,10,6,10,38,47
combined,12,61,12,40,60,61
combined,14,8,8,14,19,32
combined,30,42,4,6,30,42
combined,59,59,3,36,48,59
combined,38,41,35,38,41,57
combined,47,47,6,9,47,57
combined,49,48,31,35,48,49
combined,51,51,4,6,11,51
combined,51,26,8,26,51,64
combined,36,39,4,16,36,39
combined,48,48,15,39,42,48
combined,56,56,4,11,26,56
combined,5,5,5,20,47,58
combined,18,18,6,10,18,20
combined,19,19,7,19,59,61
combined,24,30,24,30,37,58
combined,30,34,30,33,34,41
combined,51,51,36,51,53,57
combined,55,55,6,15,40,55
combined,50,50,17,31,41,50
combined,45,45,45,46,57,59
combined,34,32,32,34,35,48
combined,6,56,6,56,58,60
combined,58,58,11,13,18,58
combined,2,2,2,14,19,43
combined,48,48,39,41,45,48
combined,23,23,7,23,42,50
combined,3,3,3,16,23,24
combined,36,33,33,36,41,53
combined,59,59,31,41,59,61
combined,6,6,4,6,17,49
combined,26,41,26,27,41,55
combined,39,39,4,39,46,50
combined,2,2,2,19,33,41
combined,25,25,25,27,48,53
combined,1,1,1,22,57,64
combined,57,57,15,31,34,57
combined,31,31,14,29,31,51
combined,42,31,4,31,42,57
combined,18,18,18,27,37,41
combined,34,22,11,22,34,50
combined,59,58,32,57,58,59
combined,20,20,5,20,29,47
combined,56,49,5,49,56,63
combined,15,15,7,15,60,62
combined,62,62,27,43,58,62
combined,57,3,3,19,29,57
combined,64,64,17,46,62,64
combined,47,47,20,47,54,62
combined,50,50,32,50,57,64
combined,63,2,2,7,22,63
combined,47,47,29,40,47,59
combined,17,17,13,15,17,64
combined,48,48,9,18,26,48
combined,51,53,12,16,51,53
combined,55,54,5,11,54,55
combined,18,18,18,39,56,60
combined,21,8,3,8,21,41
combined,35,39,3,12,35,39
combined,2,2,2,15,33,59
combined,39,39,23,27,39,58
combined,30,30,6,7,17,30
combined,29,54,27,29,37,54
combined,38,38,21,38,46,55
combined,18,38,18,19,26,38
combined,9,9,9,23,26,34
combined,60,57,8,49,57,60
combined,33,41,8,33,41,58
combined,30,43,10,30,43,54
combined,34,34,13,34,56,62
combined,49,51,13,43,49,51
combined,30,30,29,30,35,39
combined,12,8,8,12,31,36
combined,37,40,5,37,40,45
combined,43,43,7,13,39,43
combined,25,60,25,35,49,60
combined,6,6,6,12,20,48
combined,18,18,18,38,46,52
combined,16,16,1,16,25,41
combined,59,59,17,37,56,59
combined,60,60,3,22,36,60
combined,44,44,9,40,44,55
combined,61,55,31,51,55,61
combined,21,21,10,21,26,44
combined,21,22,9,21,22,54
combined,51,11,11,36,49,51
combined,32,32,1,11,20,32
combined,17,17,5,13,17,30
combined,31,31,28,31,38,49
combined,23,23,23,29,54,59
combined,39,39,8,9,39,59
combined,11,11,11,21,33,56
combined,5,5,5,24,28,58
combined,41,29,23,29,41,50
combined,13,12,8,12,13,50
combined,17,64,17,44,49,64
combined,31,47,8,18,31,47
combined,1,8,1,8,49,54
combined,25,25,25,30,33,64
combined,7,51,7,51,58,64
combined,16,16,3,7,16,41
combined,24,20,20,21,24,32
combined,34,34,34,45,50,64
combined,15,15,6,15,35,54
combined,44,42,6,41,42,44
combined,22,58,12,22,27,58
combined,59,59,13,20,46,59
combined,11,6,6,11,12,52
combined,20,20,1,3,20,51
combined,20,26,15,20,26,34
combined,44,52,31,44,45,52
combined,13,13,13,19,22,46
combined,16,16,7,16,47,51
combined,1,32,1,32,55,64
combined,51,51,29,44,51,57
combined,42,42,14,19,42,58
combined,10,10,10,23,43,58
combined,57,56,28,56,57,61
combined,4,46,4,36,46,61
combined,7,9,7,9,35,36
combined,1,1,1,8,33,43
combined,9,9,9,21,28,44
combined,61,10,10,21,32,61
combined,57,57,12,32,55,57
combined,3,3,3,28,49,56
combined,58,58,11,12,13,58
combined,44,44,20,36,39,44
combined,55,53,29,39,53,55
combined,53,53,14,20,28,53
combined,60,60,39,42,44,60
combined,55,55,2,15,42,55
combined,61,61,7,17,27,61
combined,41,41,4,11,35,41
combined,63,4,4,23,51,63
combined,42,45,6,41,42,45
combined,49,58,43,49,52,58
combined,15,15,15,20,29,45
combined,56,56,14,22,27,56
combined,46,46,7,27,45,46
combined,5,2,2,5,24,35
combined,52,52,8,9,52,60
combined,26,26,6,10,17,26
combined,20,20,1,20,37,53
combined,46,23,22,23,46,58
combined,10,26,10,18,26,59
combined,37,37,16,28,37,39
combined,31,57,17,31,33,57
combined,53,39,4,39,53,61
combined,49,49,18,36,44,49
combined,11,11,11,44,49,64
combined,53,53,15,28,39,53
combined,20,20,20,25,27,37
combined,56,58,17,27,56,58
combined,17,4,4,17,21,28
combined,42,42,3,14,39,42
combined,52,52,24,27,52,55
combined,43,43,10,34,43,60
combined,37,37,21,23,37,64
combined,37,37,37,40,57,63
combined,17,17,17,34,53,54
combined,21,21,11,21,41,43
combined,12,12,12,27,40,50
combined,60,60,2,19,48,60
combined,43,43,43,44,59,60
combined,37,37,8,13,24,37
combined,8,8,8,37,52,56
combined,48,48,8,48,54,61
combined,33,33,6,13,32,33
combined,23,23,11,23,39,42
combined,13,10,10,13,36,50
combined,19,19,19,40,54,63
combined,14,14,10,14,42,61
combined,22,26,22,26,32,59
combined,35,35,26,35,51,57
combined,29,50,18,26,29,50
combined,4,54,4,7,54,61
combined,1,1,1,14,16,20
combined,64,54,41,54,56,64
combined,6,6,6,10,20,48
combined,19,19,1,3,19,25
combined,26,39,21,23,26,39
combined,14,13,6,13,14,18
combined,62,1,1,32,36,62
combined,20,20,13,18,20,61
combined,39,39,7,22,39,59
combined,14,48,4,11,14,48
combined,44,44,8,44,57,59
combined,24,24,4,24,45,49
combined,15,15,15,24,60,62
combined,52,52,10,41,42,52
combined,15,15,15,32,59,64
combined,58,58,15,24,36,58
combined,39,28,8,28,33,39
combined,50,50,8,27,43,50
combined,57,57,35,45,47,57
combined,43,43,20,43,44,49
combined,5,27,5,16,27,39
combined,25,25,19,25,37,55
combined,19,19,19,53,55,63
combined,2,2,2,11,18,29
combined,58,58,11,16,40,58
combined,9,13,5,6,9,13
combined,56,56,11,35,43,56
combined,49,4,4,32,48,49
combined,43,43,2,8,43,56
combined,16,14,5,14,16,60
combined,19,19,2,6,19,50
combined,8,8,2,8,42,46
combined,33,33,1,17,33,53
combined,31,31,15,19,31,42
combined,22,22,3,22,55,61
combined,49,49,29,49,52,54
combined,40,40,19,30,40,57
combined,62,62,7,8,24,62
combined,37,37,27,37,42,58
combined,18,18,8,17,18,60
combined,35,42,14,27,35,42
combined,59,39,37,39,57,59
combined,12,12,12,36,38,45
combined,13,19,3,13,19,60
combined,5,53,4,5,40,53
combined,45,37,13,14,37,45
combined,57,57,25,37,46,57
combined,34,56,34,56,60,62
combined,58,58,33,41,46,58
combined,42,42,10,21,42,59
combined,51,49,19,49,51,58
combined,56,63,37,39,56,63
combined,25,25,25,31,44,50
combined,25,25,7,15,25,63
combined,13,13,13,20,52,63
combined,49,37,17,28,37,49
combined,20,20,15,16,20,57
combined,8,8,4,8,54,55
combined,19,19,4,19,45,53
combined,55,55,3,28,52,55
combined,13,13,13,26,37,60
combined,43,19,19,35,43,63
combined,47,47,17,30,47,64
combined,20,24,20,24,35,59
combined,8,8,8,23,36,52
combined,60,23,12,23,50,60
combined,37,37,22,32,37,62
combined,51,52,22,42,51,52
combined,60,16,16,53,55,60
combined,50,54,48,50,54,58
combined,59,59,7,18,50,59
combined,8,7,7,8,22,26
combined,33,33,23,33,51,53
combined,48,48,8,35,48,50
combined,6,6,6,37,53,61
combined,58,58,12,33,58,59
combined,30,30,5,7,8,30
combined,20,38,16,20,36,38
combined,31,46,11,29,31,46
combined,12,42,6,12,14,42
combined,58,53,19,53,58,64
combined,15,15,15,18,20,50
combined,19,35,9,14,19,35
combined,44,44,24,29,40,44
combined,57,2,2,8,38,57
combined,52,41,12,41,52,63
combined,5,5,4,5,49,56
combined,8,8,8,30,45,61
combined,54,54,46,54,57,64
combined,47,50,32,40,47,50
combined,43,43,14,21,43,57
combined,58,58,4,50,58,61
combined,56,53,13,53,56,60
combined,64,64,41,44,63,64
combined,45,31,6,28,31,45
combined,17,18,17,18,28,35
combined,45,42,13,35,42,45
combined,8,8,8,39,53,59
combined,5,3,3,5,41,53
combined,15,17,15,17,40,57
combined,57,57,3,9,17,57
combined,27,33,27,33,53,55
combined,41,4,4,5,41,58
combined,57,64,36,49,57,64
combined,19,19,4,19,31,56
combined,62,62,23,50,56,62
combined,3,3,3,7,30,49
combined,18,22,7,18,22,30
combined,47,56,18,40,47,56
combined,44,44,10,13,25,44
combined,27,27,4,27,30,52
combined,41,45,3,7,41,45
combined,41,41,1,40,41,54
combined,47,47,16,26,47,62
combined,53,53,49,50,53,54
combined,24,24,9,24,26,46
combined,26,26,26,30,42,44
combined,40,36,12,18,36,40
combined,31,31,2,6,31,53
combined,44,44,1,7,15,44
combined,10,10,10,11,26,32
combined,16,16,16,19,45,64
combined,18,18,8,18,46,55
combined,48,48,1,8,48,61
combined,63,4,4,46,47,63
combined,37,37,6,8,37,56
combined,31,32,15,19,31,32
combined,1,9,1,9,58,63
combined,14,14,6,14,40,53
combined,19,19,3,19,29,33
combined,50,50,2,50,54,61
combined,28,28,28,49,58,61
combined,32,27,10,27,32,59
combined,38,38,9,10,38,50
combined,24,24,22,24,39,45
combined,64,21,19,21,63,64
combined,55,55,28,33,47,55
combined,23,23,8,16,23,59
combined,38,55,9,13,38,55
combined,35,35,7,35,38,53
combined,2,2,2,18,22,26
combined,38,38,25,38,39,51
combined,15,55,14,15,55,61
combined,51,51,13,15,51,60
combined,38,38,11,19,38,47
combined,27,49,16,27,48,49
combined,58,58,3,11,16,58
combined,13,58,13,14,20,58
combined,31,31,31,38,50,57
combined,34,34,3,11,34,62
combined,22,22,22,45,51,53
combined,57,58,17,29,57,58
combined,17,23,4,17,23,47
combined,46,46,13,15,36,46
combined,20,20,9,20,25,43
combined,36,36,10,12,36,48
combined,13,32,8,13,32,63
combined,14,18,14,18,52,53
combined,50,50,35,50,57,61
combined,19,19,3,19,26,61
combined,46,46,19,28,46,52
combined,28,34,24,28,34,49
combined,37,37,8,9,37,49
combined,28,28,22,28,53,56
combined,8,8,8,22,24,42
combined,24,24,3,7,24,36
combined,47,63,15,28,47,63
combined,44,44,17,26,39,44
combined,39,39,6,39,40,56
combined,17,17,17,31,35,38
combined,3,3,3,14,56,61
combined,58,58,5,39,49,58
combined,54,54,1,41,50,54
combined,42,42,42,59,62,63
combined,57,64,37,41,57,64
combined,34,4,4,34,43,47
combined,41,36,20,28,36,41
combined,57,57,18,21,22,57
combined,59,49,24,47,49,59
combined,46,46,2,42,46,53
combined,64,64,8,13,33,64
combined,47,47,42,47,55,56
combined,43,43,7,15,43,45
combined,62,62,9,40,50,62
combined,51,51,7,51,63,64
combined,40,44,22,34,40,44
combined,62,61,2,35,61,62
combined,39,41,1,9,39,41
combined,25,26,1,25,26,60
combined,47,47,4,5,12,47
combined,55,3,3,18,55,61
combined,2,24,2,20,24,35
combined,22,22,22,33,39,61
combined,42,42,14,42,61,63
combined,20,20,2,5,20,48
combined,17,17,17,20,24,26
combined,12,12,12,19,22,59
combined,30,30,5,30,40,47
combined,43,43,5,11,23,43
combined,31,31,31,53,56,61
combined,23,29,5,23,29,38
combined,7,43,7,43,52,58
combined,38,38,12,18,19,38
combined,11,11,11,25,35,50
combined,61,62,28,44,61,62
combined,34,39,6,23,34,39
combined,6,6,6,13,27,44
combined,63,63,23,30,59,63
combined,9,9,9,18,37,48
combined,30,30,20,30,35,55
combined,6,6,6,9,15,39
combined,49,35,8,26,35,49
combined,56,23,23,31,32,56
combined,25,19,19,25,51,57
combined,48,50,16,37,48,50
combined,31,40,7,19,31,40
combined,14,9,9,14,41,50
combined,32,1,1,25,32,34
combined,28,39,5,28,36,39
combined,58,58,13,25,36,58
combined,37,37,1,14,26,37
combined,55,55,30,44,55,59
combined,27,27,15,27,40,49
combined,28,35,15,28,35,44
combined,64,64,11,23,34,64
combined,64,64,22,47,57,64
combined,43,30,13,30,43,56
combined,55,55,7,20,29,55
combined,47,47,15,26,42,47
combined,64,46,46,55,56,64
combined,36,44,24,26,36,44
combined,54,54,11,20,38,54
combined,22,22,22,38,41,62
combined,2,2,2,11,13,58
combined,15,5,5,15,18,48
combined,24,24,23,24,25,54
combined,13,5,5,12,13,30
combined,18,21,18,21,25,34
combined,15,15,15,27,33,62
combined,56,56,10,13,56,60
combined,52,52,20,48,51,52
combined,19,19,19,31,50,56
combined,50,50,29,38,50,53
combined,27,27,11,27,51,54
combined,40,47,14,22,40,47
combined,27,64,11,27,49,64
combined,60,60,18,28,32,60
combined,19,19,19,21,24,55
combined,4,4,4,47,51,63
combined,59,59,6,8,15,59
combined,21,21,16,21,58,61
combined,22,22,3,12,22,28
combined,15,63,13,15,18,63
combined,8,8,4,8,24,33
combined,42,55,39,41,42,55
combined,33,40,13,33,40,48
combined,1,1,1,24,37,60
combined,20,20,20,24,45,59
combined,48,20,18,20,48,61
combined,45,63,45,53,56,63
combined,15,15,15,39,59,63
combined,33,33,2,19,33,51
combined,40,35,14,22,35,40
combined,61,61,9,54,58,61
combined,47,59,6,23,47,59
combined,7,57,7,40,44,57
combined,4,8,4,8,28,50
combined,60,60,33,37,57,60
combined,6,6,6,29,41,46
combined,49,43,43,49,57,61
combined,40,40,40,51,56,62
combined,32,32,16,21,28,32
combined,33,33,33,40,52,54
combined,37,37,21,37,58,64
combined,36,49,36,40,49,52
combined,49,49,19,34,49,55
combined,58,51,38,51,58,61
combined,12,12,12,52,59,63
combined,34,26,3,4,26,34
combined,37,37,20,37,59,64
combined,13,13,3,13,42,49
combined,14,10,10,14,43,58
combined,5,5,5,12,22,44
combined,25,25,3,17,25,30
combined,49,50,20,25,49,50
combined,53,47,2,3,47,53
combined,13,13,1,13,30,59
combined,21,21,10,21,33,52
combined,8,8,8,19,20,36
combined,11,11,11,17,19,50
combined,24,24,24,39,47,59
combined,43,37,8,37,43,44
combined,64,64,18,37,41,64
combined,14,14,14,43,58,64
combined,6,6,6,17,46,54
combined,21,21,21,29,30,40
combined,64,12,12,37,53,64
combined,6,6,6,25,26,31
combined,60,60,11,12,14,60
combined,42,36,3,4,36,42
combined,31,31,3,31,50,59
combined,22,19,9,19,22,32
combined,4,2,2,4,21,27
combined,24,24,13,24,36,57
combined,2,64,2,4,9,64
combined,2,22,2,7,22,52
combined,60,60,16,26,47,60
combined,33,33,5,33,40,44
combined,10,10,10,40,56,57
combined,18,18,18,20,48,50
combined,30,30,9,30,59,62
combined,38,38,11,13,35,38
combined,61,51,15,40,51,61
combined,42,40,19,40,42,56
combined,39,39,5,22,39,57
combined,35,35,5,27,35,43
combined,45,45,8,13,35,45
combined,33,33,9,33,42,63
combined,39,38,36,38,39,47
combined,32,53,11,21,32,53
combined,22,26,19,22,26,36
combined,7,7,7,10,31,51
combined,23,44,1,16,23,44
combined,23,23,11,23,43,44
combined,6,6,6,24,39,52
combined,61,61,14,17,50,61
combined,47,42,42,47,55,62
combined,57,57,3,32,41,57
combined,39,41,10,39,41,53
combined,16,22,16,18,22,43
combined,29,47,13,15,29,47
combined,10,10,5,10,11,28
combined,64,44,17,44,60,64
combined,64,5,5,25,48,64
combined,13,13,6,13,18,45
combined,23,23,8,19,23,35
combined,20,20,20,24,37,50
combined,12,12,1,12,26,52
combined,6,1,1,6,14,38
combined,3,15,3,15,50,61
combined,9,9,9,18,23,33
combined,54,54,40,42,45,54
combined,51,55,30,33,51,55
combined,40,40,12,18,38,40
combined,31,32,21,27,31,32
combined,25,21,21,25,30,50
combined,14,19,14,19,39,61
combined,11,11,11,41,47,55
combined,23,17,17,23,40,60
combined,57,60,5,57,60,61
combined,47,47,20,35,47,64
combined,58,1,1,45,48,58
combined,41,41,3,11,14,41
combined,13,13,13,27,41,46
combined,49,1,1,5,41,49
combined,45,35,35,40,45,51
combined,63,63,13,15,56,63
combined,45,59,12,44,45,59
combined,4,4,4,18,34,42
combined,55,55,1,5,29,55
combined,6,6,6,48,50,54
combined,35,63,24,35,45,63
combined,48,33,4,33,35,48
combined,49,3,3,45,46,49
combined,19,19,1,9,19,30
combined,52,52,17,52,53,62
combined,41,37,23,37,41,45
combined,62,13,5,8,13,62
combined,6,6,6,26,36,59
combined,6,6,6,23,35,45
combined,54,54,4,8,13,54
combined,45,45,13,31,43,45
combined,27,28,27,28,43,47
combined,51,47,34,47,51,52
combined,30,30,3,6,30,54
combined,29,63,29,31,37,63
combined,27,27,22,27,59,64
combined,21,28,21,23,28,62
combined,61,61,6,7,45,61
combined,3,7,3,7,57,58
combined,43,43,4,10,33,43
combined,48,61,37,41,48,61
combined,11,11,11,28,44,63
combined,1,39,1,6,25,39
combined,43,43,24,43,59,63
combined,24,24,20,24,46,49
combined,59,1,1,11,18,59
combined,62,62,8,10,22,62
combined,63,63,23,30,47,63
combined,26,26,5,26,33,47
combined,37,36,5,35,36,37
combined,2,20,2,20,39,48
combined,12,14,12,14,49,56
combined,42,45,24,42,45,55
combined,32,37,32,37,55,63
combined,63,63,49,51,61,63
combined,44,44,18,19,44,60
combined,58,60,4,36,58,60
combined,62,38,38,47,60,62
combined,35,42,24,35,42,49
combined,49,49,12,19,30,49
combined,7,7,7,13,16,49
combined,60,60,2,16,59,60
combined,5,15,5,15,29,43
combined,40,40,20,40,51,63
combined,2,61,2,21,37,61
combined,12,12,3,12,15,46
combined,52,52,31,41,51,52
combined,64,4,4,25,29,64
combined,11,11,11,32,34,37
combined,39,47,5,9,39,47
combined,33,49,16,18,33,49
combined,62,62,12,27,29,62
combined,18,43,18,35,39,43
combined,53,56,25,46,53,56
combined,47,47,15,47,49,55
combined,6,6,6,17,20,36
combined,56,56,34,38,56,57
combined,6,15,6,15,48,52
combined,9,18,9,18,46,54
combined,64,64,13,36,38,64
combined,39,39,18,39,54,57
combined,52,51,22,47,51,52
combined,7,11,7,11,37,64
combined,57,57,29,33,49,57
combined,17,17,12,17,21,34
combined,44,44,6,13,22,44
combined,25,57,25,38,40,57
combined,40,43,4,26,40,43
combined,39,35,14,35,39,61
combined,47,41,7,9,41,47
combined,7,25,2,7,25,64
combined,62,62,37,43,47,62
combined,28,36,2,23,28,36
combined,39,39,17,33,36,39
combined,1,38,1,13,21,38
combined,52,32,32,35,52,59
combined,20,34,16,18,20,34
combined,64,64,11,25,36,64
combined,42,37,17,37,42,47
combined,34,42,25,26,34,42
combined,22,22,14,22,26,51
combined,39,39,17,31,39,51
combined,14,2,2,14,18,19
combined,3,3,3,15,23,44
combined,11,11,1,11,23,33
combined,47,47,8,10,22,47
combined,56,56,10,20,56,60
combined,7,7,7,31,42,51
combined,56,24,3,10,24,56
combined,52,52,5,7,52,56
combined,8,8,8,36,39,48
combined,18,18,7,11,18,44
combined,11,11,1,11,14,56
combined,59,44,19,20,44,59
combined,46,46,14,15,34,46
combined,27,27,22,26,27,59
combined,15,12,12,15,22,36
combined,25,37,16,22,25,37
combined,43,37,37,43,56,62
combined,57,57,2,5,57,63
combined,7,45,7,15,31,45
combined,21,21,12,21,30,54
combined,36,50,36,48,50,58
combined,60,56,5,13,56,60
combined,39,39,1,14,26,39
combined,18,18,18,22,46,48
combined,6,6,6,18,53,61
combined,15,15,15,25,29,38
combined,11,11,11,37,53,60
combined,20,25,11,20,25,41
combined,35,49,20,34,35,49
combined,9,9,9,19,40,46
combined,38,28,10,28,38,49
combined,7,2,2,7,54,55
combined,13,13,2,3,5,13
combined,34,58,27,33,34,58
combined,26,26,16,18,26,59
combined,18,19,4,7,18,19
combined,53,40,7,40,44,53
combined,43,49,26,43,48,49
combined,61,61,19,40,51,61
combined,32,32,6,22,32,57
combined,32,32,12,27,32,59
combined,26,26,26,50,53,57
combined,5,5,5,38,42,56
combined,24,24,24,42,51,63
combined,39,39,1,3,39,52
combined,31,31,4,31,35,59
combined,52,58,24,43,52,58
combined,59,59,21,25,38,59
combined,45,56,19,35,45,56
combined,13,4,3,4,13,39
combined,27,22,18,22,27,36
combined,13,13,3,9,13,34
combined,50,50,20,21,43,50
combined,30,27,7,27,30,33
combined,28,28,15,20,28,49
combined,46,56,42,46,49,56
combined,22,22,22,26,43,47
combined,12,11,11,12,15,49
combined,56,46,14,46,56,61
combined,45,45,24,45,56,61
combined,32,32,26,32,36,60
combined,17,17,17,22,47,52
combined,24,24,4,24,27,36
combined,16,16,1,16,31,49
combined,1,47,1,8,21,47
combined,43,37,10,37,43,63
combined,25,25,4,25,29,45
combined,46,34,27,34,46,51
combined,7,7,4,7,49,60
combined,12,12,12,48,51,64
combined,25,44,11,25,40,44
combined,33,50,9,15,33,50
combined,8,8,5,8,16,20
combined,45,40,9,40,45,59
combined,63,10,10,39,42,63
combined,25,25,25,32,41,63
combined,36,36,6,36,43,49
combined,38,38,1,19,23,38
combined,31,43,31,32,43,56
combined,18,18,1,10,18,64
combined,62,62,17,19,62,64
combined,37,37,15,17,18,37
combined,9,9,9,33,37,64
combined,36,22,22,36,57,62
combined,20,20,20,26,46,60
combined,14,10,10,14,23,51
combined,19,19,19,42,57,64
combined,25,25,11,25,33,48
combined,59,54,1,54,58,59
combined,63,63,37,39,58,63
combined,47,59,36,37,47,59
combined,50,50,31,33,50,59
combined,48,41,17,41,46,48
combined,2,14,2,14,25,40
combined,43,43,10,41,43,46
combined,17,23,7,17,23,26
combined,46,46,29,39,46,59
combined,30,30,30,42,48,61
combined,16,19,6,16,19,34
combined,19,19,19,28,33,63
combined,63,63,30,41,48,63
combined,7,7,5,7,11,24
combined,26,26,8,22,26,50
combined,48,44,18,19,44,48
combined,53,53,1,9,11,53
combined,42,35,16,35,42,46
combined,61,61,29,50,53,61
combined,2,60,2,7,44,60
combined,62,62,8,54,61,62
combined,53,53,19,53,57,59
combined,58,63,10,46,58,63
combined,58,58,9,11,24,58
combined,21,21,21,34,36,61
combined,32,32,4,12,20,32
combined,51,51,4,51,54,58
combined,10,29,4,10,29,51
combined,9,9,9,51,58,59
combined,11,11,1,11,32,33
combined,40,34,2,34,40,57
combined,56,44,18,30,44,56
combined,6,6,6,18,50,63
combined,5,5,5,15,49,55
combined,53,53,11,48,53,54
combined,17,23,17,23,35,38
combined,43,43,14,15,43,60
combined,25,25,6,25,37,39
combined,26,26,6,26,27,41
combined,51,51,13,18,27,51
combined,37,8,8,35,37,64
combined,6,44,6,13,42,44
combined,15,15,13,15,23,56
combined,62,62,17,18,40,62
combined,28,31,28,31,44,48
combined,18,18,10,11,18,62
combined,3,16,3,4,16,52
combined,36,36,4,7,22,36
combined,41,30,16,20,30,41
combined,53,53,22,36,50,53
combined,46,46,28,29,46,56
combined,39,39,14,16,25,39
combined,39,39,1,17,39,46
combined,26,49,20,26,29,49
