dirname,cues,chosen,choices_1,choices_2,choices_3,choices_4
220428_095342_Morty,64,3,3,16,55,64
220428_095342_Morty,20,39,19,20,39,62
220428_095342_Morty,46,46,4,46,47,58
220428_095342_Morty,61,61,24,33,45,61
220428_095342_Morty,45,40,26,40,45,49
220428_095342_Morty,29,12,12,29,39,50
220428_095342_Morty,59,NaN,31,33,43,59
220428_095342_Morty,38,NaN,31,38,42,57
220428_095342_Morty,3,3,3,11,17,23
220428_095342_Morty,7,7,7,29,34,42
220428_095342_Morty,60,NaN,12,35,52,60
220428_095342_Morty,30,NaN,3,30,43,53
220428_095342_Morty,31,31,25,26,31,64
220428_095342_Morty,23,23,4,9,15,23
220428_095342_Morty,43,NaN,7,38,40,43
220428_095342_Morty,24,NaN,2,20,24,59
220428_095342_Morty,50,50,32,50,51,55
220428_095342_Morty,3,56,3,36,51,56
220428_095342_Morty,54,NaN,9,50,54,62
220428_095342_Morty,7,7,7,13,26,45
220428_095342_Morty,10,NaN,6,7,10,64
220428_095342_Morty,33,NaN,7,9,33,59
220428_095342_Morty,27,27,7,9,27,58
220428_095342_Morty,38,38,22,38,59,64
220428_095342_Morty,20,20,20,43,50,54
220428_095342_Morty,32,32,8,29,32,64
220428_095342_Morty,26,29,11,26,29,43
220428_095342_Morty,64,64,8,49,51,64
220428_095342_Morty,31,4,4,31,50,54
220428_095342_Morty,16,16,9,16,28,41
220428_095342_Morty,56,56,4,35,56,58
220428_095342_Morty,18,18,6,18,46,64
220428_095342_Morty,17,17,2,9,13,17
220428_095342_Morty,49,49,26,48,49,56
220428_095342_Morty,52,52,8,23,37,52
220428_095342_Morty,39,39,16,39,48,51
220428_095342_Morty,9,9,9,10,37,50
220428_095342_Morty,21,21,21,27,34,39
220428_095342_Morty,11,15,4,11,15,63
220428_095342_Morty,25,NaN,25,40,51,63
220428_095342_Morty,34,34,5,34,38,53
220428_095342_Morty,5,46,5,15,46,60
220428_095342_Morty,41,NaN,22,41,49,62
220428_095342_Morty,40,40,4,8,40,58
220428_095342_Morty,12,12,12,15,53,63
220428_095342_Morty,45,NaN,15,27,33,45
220428_095342_Morty,47,47,23,39,45,47
220428_095342_Morty,62,62,1,27,30,62
220428_095342_Morty,57,57,30,45,49,57
220428_095342_Morty,53,53,9,27,42,53
220428_095342_Morty,58,58,2,39,45,58
220428_095342_Morty,46,NaN,4,9,15,46
220428_095342_Morty,63,63,29,35,54,63
220428_095342_Morty,60,60,15,22,51,60
220428_095342_Morty,29,NaN,27,29,39,42
220428_095342_Morty,19,19,5,19,33,51
220428_095342_Morty,44,44,6,8,44,63
220428_095342_Morty,61,NaN,9,36,38,61
220428_095342_Morty,22,NaN,22,34,46,60
220428_095342_Morty,42,46,11,20,42,46
220428_095342_Morty,4,4,4,14,39,42
220428_095342_Morty,36,NaN,15,29,36,52
220428_095342_Morty,59,59,7,15,27,59
220428_095342_Morty,30,35,2,30,35,42
220428_095342_Morty,55,55,7,13,31,55
220428_095342_Morty,1,1,1,3,45,52
220428_095342_Morty,15,15,15,22,25,28
220428_095342_Morty,48,NaN,15,27,48,57
220428_095342_Morty,8,7,7,8,29,50
220428_095342_Morty,2,2,2,4,34,45
220428_095342_Morty,28,28,5,28,49,57
220428_095342_Morty,6,27,6,27,58,62
220428_095342_Morty,13,20,13,20,56,62
220428_095342_Morty,23,23,23,27,42,48
220428_095342_Morty,51,NaN,13,31,51,54
220428_095342_Morty,37,37,11,37,44,54
220428_095342_Morty,14,14,6,14,17,29
220428_095342_Morty,35,45,35,36,45,63
220428_095342_Morty,44,44,8,21,30,44
220428_095342_Morty,12,37,12,37,38,58
220428_095342_Morty,47,NaN,10,43,47,51
220428_095342_Morty,36,36,1,26,36,48
220428_095342_Morty,60,60,11,34,60,61
220428_095342_Morty,5,NaN,3,5,26,30
220428_095342_Morty,63,64,41,60,63,64
220428_095342_Morty,59,59,11,26,47,59
220428_095342_Morty,29,31,20,23,29,31
220428_095342_Morty,48,26,20,26,35,48
220428_095342_Morty,43,40,15,17,40,43
220428_095342_Morty,18,18,14,18,37,48
220428_095342_Morty,20,17,17,20,31,56
220428_095342_Morty,22,22,22,52,60,62
220428_095342_Morty,25,25,16,25,56,60
220428_095342_Morty,35,35,26,35,38,62
220428_095342_Morty,50,36,36,44,46,50
220428_095342_Morty,19,19,8,17,19,49
220428_095342_Morty,56,29,3,29,56,61
220428_095342_Morty,58,NaN,38,50,57,58
220428_095342_Morty,14,NaN,14,17,23,56
220428_095342_Morty,27,NaN,27,31,47,61
220428_095342_Morty,6,6,6,40,48,59
220428_095342_Morty,28,8,8,20,21,28
220428_095342_Morty,49,41,20,41,49,58
220428_095342_Morty,55,33,1,33,46,55
220428_095342_Morty,39,NaN,26,30,39,59
220428_095342_Morty,15,16,15,16,46,56
220428_095342_Morty,1,NaN,1,33,44,56
220428_095342_Morty,17,17,4,17,46,55
220428_095342_Morty,8,8,6,8,28,55
220428_095342_Morty,23,NaN,23,25,27,45
220428_095342_Morty,24,24,4,24,35,38
220428_095342_Morty,57,57,9,14,30,57
220428_095342_Morty,16,62,16,19,60,62
220428_095342_Morty,31,31,27,31,47,50
220428_095342_Morty,11,38,1,11,38,62
220428_095342_Morty,61,61,13,18,39,61
220428_095342_Morty,51,51,15,27,40,51
220428_095342_Morty,42,42,16,22,42,43
220428_095342_Morty,53,53,26,45,53,58
220428_095342_Morty,62,NaN,3,40,54,62
220428_095342_Morty,10,10,2,10,31,57
220428_095342_Morty,30,30,4,12,21,30
220428_095342_Morty,34,34,34,36,44,60
220428_095342_Morty,26,32,11,26,32,55
220428_095342_Morty,45,45,15,24,45,58
220428_095342_Morty,54,54,10,15,32,54
220428_095342_Morty,9,8,8,9,15,48
220428_095342_Morty,41,27,24,27,41,54
220428_095342_Morty,40,33,29,33,38,40
220428_095342_Morty,38,NaN,31,38,55,58
220428_095342_Morty,2,8,2,6,8,52
220428_095342_Morty,7,7,7,43,44,47
220428_095342_Morty,52,52,5,10,30,52
220428_095342_Morty,46,62,21,46,56,62
220428_095342_Morty,64,64,22,27,35,64
220428_095342_Morty,37,37,13,24,37,60
220428_095342_Morty,32,32,3,32,35,56
220428_095342_Morty,4,4,2,4,23,51
220428_095342_Morty,21,19,19,21,59,63
220428_095342_Morty,3,57,3,33,42,57
220428_095342_Morty,33,33,23,33,54,61
220428_095342_Morty,13,13,4,13,33,59
220428_095342_Morty,32,30,10,30,32,34
220428_095342_Morty,38,38,38,44,55,61
220428_095342_Morty,14,NaN,4,14,22,39
220428_095342_Morty,16,36,16,18,36,53
220428_095342_Morty,40,36,4,36,40,64
220428_095342_Morty,5,NaN,5,19,59,64
220428_095342_Morty,63,39,2,5,39,63
220428_095342_Morty,31,33,10,16,31,33
220428_095342_Morty,36,36,8,36,50,56
220428_095342_Morty,20,20,9,20,34,57
220428_095342_Morty,64,64,10,13,53,64
220428_095342_Morty,39,39,12,21,23,39
220428_095342_Morty,54,NaN,20,39,43,54
220428_095342_Morty,43,43,3,28,43,64
220428_095342_Morty,37,37,21,22,28,37
220428_095342_Morty,30,30,19,30,31,47
220428_095342_Morty,56,56,21,43,56,64
220428_095342_Morty,8,8,8,15,34,35
220428_095342_Morty,27,27,12,18,27,39
220428_095342_Morty,50,NaN,10,37,49,50
220428_095342_Morty,62,64,9,61,62,64
220428_095342_Morty,46,46,7,10,46,51
220428_095342_Morty,60,NaN,6,41,42,60
220428_095342_Morty,34,37,34,37,56,59
220428_095342_Morty,13,13,13,18,32,41
220428_095342_Morty,4,4,4,15,25,33
220428_095342_Morty,45,41,12,41,45,50
220428_095342_Morty,48,48,9,21,25,48
220428_095342_Morty,51,51,13,18,43,51
220428_095342_Morty,9,48,9,26,36,48
220428_095342_Morty,15,15,1,10,15,24
220428_095342_Morty,47,47,26,47,51,56
220428_095342_Morty,26,NaN,9,26,46,64
220428_095342_Morty,44,44,2,6,16,44
220428_095342_Morty,58,58,9,21,24,58
220428_095342_Morty,17,17,2,17,19,31
220428_095342_Morty,19,NaN,12,16,19,30
220428_095342_Morty,2,2,2,42,46,54
220428_095342_Morty,29,35,6,17,29,35
220428_095342_Morty,41,41,18,27,41,60
220428_095342_Morty,7,7,7,20,29,32
220428_095342_Morty,61,63,20,41,61,63
220428_095342_Morty,11,11,11,25,38,55
220428_095342_Morty,55,60,20,38,55,60
220428_095342_Morty,22,22,22,28,29,45
220428_095342_Morty,24,24,24,32,37,48
220428_095342_Morty,23,23,2,20,23,50
220428_095342_Morty,28,28,8,11,25,28
220428_095342_Morty,49,33,33,41,49,63
220428_095342_Morty,3,48,3,23,26,48
220428_095342_Morty,57,NaN,14,21,57,59
220428_095342_Morty,21,21,21,38,53,61
220428_095342_Morty,18,18,18,24,38,47
220428_095342_Morty,53,51,13,23,51,53
220428_095342_Morty,12,13,4,12,13,19
220428_095342_Morty,1,9,1,9,10,48
220428_095342_Morty,35,NaN,35,38,50,64
220428_095342_Morty,52,52,1,5,25,52
220428_095342_Morty,42,42,1,8,29,42
220428_095342_Morty,59,6,6,25,53,59
220428_095342_Morty,6,2,2,6,25,40
220428_095342_Morty,25,19,6,19,25,56
220428_095342_Morty,10,NaN,10,27,32,35
220428_095342_Morty,33,33,10,23,24,33
220428_095342_Morty,52,26,8,26,52,54
220428_095342_Morty,58,31,1,7,31,58
220428_095342_Morty,53,NaN,8,32,53,60
220428_095342_Morty,37,37,24,37,50,53
220428_095342_Morty,5,59,2,5,21,59
220428_095342_Morty,62,NaN,3,39,58,62
220428_095342_Morty,54,NaN,6,45,50,54
220428_095342_Morty,20,NaN,3,14,20,45
220428_095342_Morty,22,22,22,25,34,46
220428_095342_Morty,42,46,42,46,57,63
220428_095342_Morty,26,31,8,26,31,42
220428_095342_Morty,8,8,8,14,21,62
220428_095342_Morty,56,56,15,16,19,56
220428_095342_Morty,11,1,1,11,14,23
220428_095342_Morty,21,21,21,47,52,53
220428_095342_Morty,50,53,6,42,50,53
220428_095342_Morty,34,43,34,43,45,54
220428_095342_Morty,30,31,6,30,31,51
220428_095342_Morty,32,32,2,19,24,32
220428_095342_Morty,1,1,1,46,50,59
220428_095342_Morty,6,61,6,21,25,61
220428_095342_Morty,15,15,15,35,38,50
220428_095342_Morty,24,24,9,19,24,46
220428_095342_Morty,57,57,48,52,55,57
220428_095342_Morty,4,NaN,4,5,6,54
220428_095342_Morty,60,60,3,6,26,60
220428_095342_Morty,61,61,22,25,34,61
220428_095342_Morty,27,35,19,23,27,35
220428_095342_Morty,49,49,2,9,31,49
220428_095342_Morty,31,31,9,19,31,63
220428_095342_Morty,39,41,33,37,39,41
220428_095342_Morty,43,43,41,43,48,55
220428_095342_Morty,48,48,24,29,30,48
220428_095342_Morty,14,NaN,14,40,60,63
220428_095342_Morty,41,35,35,39,41,64
220428_095342_Morty,33,31,5,31,33,47
220428_095342_Morty,59,59,42,43,44,59
220428_095342_Morty,47,47,12,21,35,47
220428_095342_Morty,25,30,16,25,30,31
220428_095342_Morty,23,23,9,23,45,46
220428_095342_Morty,10,18,1,10,18,61
220428_095342_Morty,46,43,10,20,43,46
220428_095342_Morty,38,30,30,33,38,48
220428_095342_Morty,17,19,16,17,19,28
220428_095342_Morty,63,49,12,26,49,63
220428_095342_Morty,13,13,2,8,13,28
220428_095342_Morty,19,19,2,5,18,19
220428_095342_Morty,2,31,2,20,31,52
220428_095342_Morty,7,1,1,2,7,8
220428_095342_Morty,51,50,19,49,50,51
220428_095342_Morty,28,39,10,28,39,48
220428_095342_Morty,36,35,4,35,36,57
220428_095342_Morty,29,36,6,23,29,36
220428_095342_Morty,18,18,9,18,21,41
220428_095342_Morty,44,21,21,39,44,49
220428_095342_Morty,45,NaN,28,45,52,56
220428_095342_Morty,12,11,11,12,49,63
220428_095342_Morty,64,1,1,11,59,64
220428_095342_Morty,9,9,9,28,43,50
220428_095342_Morty,55,55,4,6,15,55
220428_095342_Morty,16,16,16,23,40,60
220428_095342_Morty,35,12,12,35,49,56
220428_095342_Morty,40,40,15,40,49,63
220428_095342_Morty,3,1,1,3,33,39
220428_095342_Morty,13,21,13,18,21,52
220428_095342_Morty,33,33,10,26,33,50
220428_095342_Morty,5,33,5,15,32,33
220428_095342_Morty,59,59,16,20,44,59
220428_095342_Morty,9,9,9,15,28,29
220428_095342_Morty,44,NaN,15,21,44,62
220428_095342_Morty,42,42,2,10,42,56
220428_095342_Morty,30,30,21,30,51,64
220428_095342_Morty,61,28,20,28,57,61
220428_095342_Morty,40,36,3,36,40,53
220428_095342_Morty,19,15,15,19,47,51
220428_095342_Morty,39,46,35,39,46,61
220428_095342_Morty,12,NaN,12,20,24,36
220428_095342_Morty,58,58,31,42,55,58
220428_095342_Morty,11,11,4,11,18,37
220428_095342_Morty,27,26,16,26,27,41
220428_095342_Morty,55,NaN,33,39,55,64
220428_095342_Morty,29,NaN,5,19,29,41
220428_095342_Morty,43,NaN,10,39,43,62
220428_095342_Morty,48,48,17,48,61,64
220428_095342_Morty,25,25,1,6,25,47
220428_095342_Morty,36,36,2,10,36,60
220428_095342_Morty,21,21,15,21,35,45
220428_095342_Morty,28,NaN,2,22,28,30
220428_095342_Morty,16,16,14,16,62,64
220428_095342_Morty,4,64,4,9,10,64
220428_095342_Morty,56,56,35,36,52,56
220428_095342_Morty,23,23,7,23,29,33
220428_095342_Morty,22,22,3,12,20,22
220428_095342_Morty,49,23,5,8,23,49
220428_095342_Morty,37,21,21,37,40,53
220428_095342_Morty,35,24,6,24,35,61
220428_095342_Morty,7,7,7,46,47,51
220428_095342_Morty,54,54,13,34,48,54
220428_095342_Morty,1,1,1,18,20,31
220428_095342_Morty,24,NaN,20,24,37,42
220428_095342_Morty,60,50,26,50,60,63
220428_095342_Morty,31,31,17,20,31,56
220428_095342_Morty,53,53,35,36,48,53
220428_095342_Morty,38,38,5,15,16,38
220428_095342_Morty,46,46,35,46,51,52
220428_095342_Morty,64,NaN,5,37,57,64
220428_095342_Morty,3,30,1,3,16,30
220428_095342_Morty,51,51,9,11,38,51
220428_095342_Morty,41,41,17,25,28,41
220428_095342_Morty,18,16,14,16,18,50
220428_095342_Morty,50,NaN,3,11,50,58
220428_095342_Morty,45,NaN,45,46,53,59
220428_095342_Morty,15,15,15,33,55,63
220428_095342_Morty,63,NaN,12,34,47,63
220428_095342_Morty,6,64,6,40,45,64
220428_095342_Morty,26,26,26,42,49,50
220428_095342_Morty,62,43,17,43,49,62
220428_095342_Morty,57,NaN,31,36,38,57
220428_095342_Morty,32,NaN,27,32,38,51
220428_095342_Morty,17,27,9,17,27,46
220428_095342_Morty,47,21,21,47,48,52
220428_095342_Morty,20,NaN,1,16,20,60
220428_095342_Morty,2,8,2,8,34,53
220428_095342_Morty,8,8,8,9,29,48
220428_095342_Morty,14,NaN,9,14,31,42
220428_095342_Morty,34,34,20,22,34,55
220428_095342_Morty,10,33,8,10,18,33
220428_095342_Morty,52,NaN,10,37,52,55
220428_095342_Morty,59,NaN,12,40,54,59
220428_095342_Morty,31,NaN,2,6,31,36
220428_095342_Morty,9,NaN,3,9,34,59
220428_095342_Morty,6,6,6,20,53,57
220428_095342_Morty,53,34,8,10,34,53
220428_095342_Morty,22,22,22,38,42,51
220428_095342_Morty,29,NaN,28,29,51,57
220428_095342_Morty,37,NaN,18,26,34,37
220428_095342_Morty,55,NaN,13,23,43,55
220428_095342_Morty,42,NaN,27,32,42,44
220428_095342_Morty,51,NaN,16,21,24,51
220428_095342_Morty,41,41,6,41,55,59
220428_095342_Morty,3,1,1,3,46,59
220428_095342_Morty,56,56,5,21,56,62
220428_095342_Morty,8,NaN,2,5,8,16
220428_095342_Morty,14,14,14,46,52,63
220428_095342_Morty,58,58,27,29,51,58
220428_095342_Morty,61,61,8,41,44,61
220428_095342_Morty,30,46,6,17,30,46
220428_095342_Morty,7,45,7,17,18,45
220428_095342_Morty,54,54,25,37,41,54
220428_095342_Morty,1,1,1,35,43,46
220428_095342_Morty,13,13,6,13,53,58
220428_095342_Morty,15,NaN,15,17,48,50
220428_095342_Morty,43,49,7,37,43,49
220428_095342_Morty,18,18,18,36,52,60
220428_095342_Morty,34,17,6,17,34,60
220428_095342_Morty,49,NaN,26,33,49,58
220428_095342_Morty,26,26,9,26,42,45
220428_095342_Morty,57,57,28,30,38,57
220428_095342_Morty,39,39,5,39,61,64
220428_095342_Morty,46,46,19,23,46,47
220428_095342_Morty,45,36,10,20,36,45
220428_095342_Morty,17,17,17,48,51,56
220428_095342_Morty,60,23,17,23,56,60
220428_095342_Morty,12,12,5,12,24,43
220428_095342_Morty,32,22,5,22,32,54
220428_095342_Morty,28,27,22,27,28,50
220428_095342_Morty,62,NaN,11,32,35,62
220428_095342_Morty,21,21,21,22,35,43
220428_095342_Morty,36,26,4,26,36,42
220428_095342_Morty,52,52,2,11,25,52
220428_095342_Morty,19,15,1,4,15,19
220428_095342_Morty,2,NaN,2,6,34,43
220428_095342_Morty,4,NaN,4,23,26,52
220428_095342_Morty,48,48,3,19,38,48
220428_095342_Morty,63,29,5,27,29,63
220428_095342_Morty,47,46,36,43,46,47
220428_095342_Morty,11,11,3,11,17,33
220428_095342_Morty,44,44,16,21,44,64
220428_095342_Morty,35,35,3,11,29,35
220428_095342_Morty,20,20,20,21,32,44
220428_095342_Morty,38,38,38,51,52,63
220428_095342_Morty,64,64,22,57,59,64
220428_095342_Morty,33,33,10,15,22,33
220428_095342_Morty,40,40,19,27,40,62
220428_095342_Morty,25,31,16,25,31,57
220428_095342_Morty,23,NaN,3,23,24,53
220428_095342_Morty,16,16,16,34,44,56
220428_095342_Morty,10,24,10,24,40,63
220428_095342_Morty,27,27,27,32,44,46
220428_095342_Morty,50,50,25,37,50,57
220428_095342_Morty,5,NaN,5,41,50,59
220428_095342_Morty,24,24,9,24,28,37
220428_095342_Morty,63,22,22,30,31,63
220428_095342_Morty,24,31,24,31,45,59
220428_095342_Morty,39,39,38,39,60,61
220428_095342_Morty,55,55,7,55,56,62
220428_095342_Morty,26,26,4,26,41,53
220428_095342_Morty,20,20,13,18,20,50
220428_095342_Morty,14,12,12,14,55,61
220428_095342_Morty,19,19,1,19,20,60
220428_095342_Morty,17,17,12,13,17,44
220428_095342_Morty,42,42,22,23,42,49
220428_095342_Morty,4,38,1,4,22,38
220428_095342_Morty,62,NaN,3,19,36,62
220428_095342_Morty,30,30,15,30,58,63
220428_095342_Morty,40,37,20,26,37,40
220428_095342_Morty,53,NaN,12,24,33,53
220428_095342_Morty,52,52,5,14,20,52
220428_095342_Morty,10,2,2,9,10,27
220428_095342_Morty,1,NaN,1,13,38,62
220428_095342_Morty,46,46,7,23,46,54
220428_095342_Morty,3,3,3,29,34,42
220428_095342_Morty,15,11,11,13,15,43
220428_095342_Morty,27,29,2,27,29,48
220428_095342_Morty,54,NaN,1,40,42,54
220428_095342_Morty,8,46,8,46,60,61
220428_095342_Morty,64,NaN,6,9,51,64
220428_095342_Morty,28,29,28,29,43,49
220428_095342_Morty,22,24,22,24,42,44
220428_095342_Morty,21,21,5,21,55,56
220428_095342_Morty,23,23,23,30,36,37
220428_095342_Morty,11,27,2,8,11,27
220428_095342_Morty,31,26,3,26,31,34
220428_095342_Morty,6,1,1,6,28,63
220428_095342_Morty,2,NaN,2,16,25,63
220428_095342_Morty,44,43,36,38,43,44
220428_095342_Morty,60,NaN,32,56,60,62
220428_095342_Morty,32,23,6,23,32,49
220428_095342_Morty,59,57,9,25,57,59
220428_095342_Morty,49,36,26,36,44,49
220428_095342_Morty,9,9,9,29,43,57
220428_095342_Morty,56,33,9,21,33,56
220428_095342_Morty,57,57,17,33,48,57
220428_095342_Morty,35,35,16,35,41,46
220428_095342_Morty,41,41,4,6,15,41
220428_095342_Morty,36,36,11,22,36,58
220428_095342_Morty,51,51,14,51,53,63
220428_095342_Morty,18,18,14,18,27,32
220428_095342_Morty,61,52,5,51,52,61
220428_095342_Morty,37,37,8,37,51,62
220428_095342_Morty,16,16,2,6,8,16
220428_095342_Morty,33,26,26,33,47,54
220428_095342_Morty,43,36,3,8,36,43
220428_095342_Morty,58,58,1,3,20,58
220428_095342_Morty,38,44,27,38,41,44
220428_095342_Morty,7,7,7,15,19,47
220428_095342_Morty,47,47,8,10,23,47
220428_095342_Morty,13,13,13,22,53,61
220428_095342_Morty,5,5,5,11,52,59
220428_095342_Morty,50,47,1,47,50,55
220428_095342_Morty,34,33,20,33,34,49
220428_095342_Morty,29,29,14,29,33,43
220428_095342_Morty,48,35,13,35,40,48
220428_095342_Morty,25,26,13,25,26,50
220428_095342_Morty,12,12,12,14,30,43
220428_095342_Morty,45,35,4,30,35,45
220428_095342_Morty,3,3,3,41,54,64
220428_095342_Morty,62,62,5,15,53,62
220428_095342_Morty,52,52,13,28,42,52
220428_095342_Morty,43,57,30,43,57,63
220428_095342_Morty,30,30,13,14,20,30
220428_095342_Morty,9,9,9,10,12,29
220428_095342_Morty,29,29,16,29,44,64
220428_095342_Morty,22,22,11,22,24,41
220428_095342_Morty,63,63,12,31,37,63
220428_095342_Morty,50,50,18,31,50,60
220428_095342_Morty,26,35,5,10,26,35
220428_095342_Morty,53,53,11,26,49,53
220428_095342_Morty,23,23,13,16,23,44
220428_095342_Morty,34,34,18,30,34,46
220428_095342_Morty,18,18,18,26,33,37
220428_095342_Morty,7,57,7,8,56,57
220428_095342_Morty,41,41,17,25,41,45
220428_095342_Morty,59,64,20,40,59,64
220428_095342_Morty,49,NaN,14,19,49,56
220428_095342_Morty,28,28,9,28,37,39
220428_095342_Morty,5,15,5,15,40,60
220428_095342_Morty,44,41,6,23,41,44
220428_095342_Morty,37,37,20,37,53,54
220428_095342_Morty,12,NaN,12,20,56,58
220428_095342_Morty,10,10,10,21,25,55
220428_095342_Morty,54,54,6,21,32,54
220428_095342_Morty,15,NaN,13,15,31,63
220428_095342_Morty,36,41,23,36,40,41
220428_095342_Morty,55,58,8,23,55,58
220428_095342_Morty,45,45,14,27,45,53
220428_095342_Morty,27,27,4,27,36,58
220428_095342_Morty,40,40,5,26,40,51
220428_095342_Morty,25,32,17,25,31,32
220428_095342_Morty,4,4,4,21,24,32
220428_095342_Morty,11,11,11,39,45,50
220428_095342_Morty,42,42,16,26,42,56
220428_095342_Morty,16,16,16,26,43,54
220428_095342_Morty,6,4,4,6,42,57
220428_095342_Morty,47,51,1,31,47,51
220428_095342_Morty,17,17,17,34,37,57
220428_095342_Morty,56,56,10,11,56,59
220428_095342_Morty,46,38,11,12,38,46
220428_095342_Morty,31,48,16,31,48,60
220428_095342_Morty,57,57,31,46,47,57
220428_095342_Morty,61,61,10,21,61,62
220428_095342_Morty,48,41,1,41,48,61
220428_095342_Morty,35,51,16,22,35,51
220428_095342_Morty,14,12,12,14,26,55
220428_095342_Morty,19,19,9,13,19,25
220428_095342_Morty,32,32,2,31,32,61
220428_095342_Morty,20,27,20,26,27,52
220428_095342_Morty,58,58,29,45,54,58
220428_095342_Morty,38,55,34,36,38,55
220428_095342_Morty,39,NaN,1,15,39,45
220428_095342_Morty,1,NaN,1,5,45,47
220428_095342_Morty,60,NaN,43,45,58,60
220428_095342_Morty,24,NaN,22,24,47,54
220428_095342_Morty,51,51,23,42,46,51
220428_095342_Morty,33,NaN,21,33,46,61
220428_095342_Morty,2,NaN,2,27,40,47
220428_095342_Morty,13,13,13,20,34,52
220428_095342_Morty,64,64,37,38,60,64
220428_095342_Morty,21,NaN,8,21,33,38
220428_095342_Morty,8,8,8,25,38,48
220428_095342_Morty,50,50,18,24,50,63
220428_095342_Morty,4,54,4,54,56,57
220428_095342_Morty,16,NaN,1,16,41,64
220428_095342_Morty,12,NaN,6,7,12,14
220428_095342_Morty,39,NaN,22,39,59,64
220428_095342_Morty,34,NaN,34,38,41,63
220428_095342_Morty,57,57,6,13,27,57
220428_095342_Morty,32,51,1,32,51,59
220428_095342_Morty,35,NaN,7,13,17,35
220428_095342_Morty,33,52,26,33,49,52
220428_095342_Morty,41,41,8,19,27,41
220428_095342_Morty,9,NaN,5,9,16,37
220428_095342_Morty,59,59,6,55,59,60
220428_095342_Morty,37,37,26,27,37,54
220428_095342_Morty,43,NaN,19,32,43,53
220428_095342_Morty,15,15,12,13,15,60
220428_095342_Morty,56,1,1,27,42,56
220428_095342_Morty,36,NaN,33,35,36,55
220428_095342_Morty,26,26,10,14,26,31
220428_095342_Morty,17,17,8,17,52,55
220428_095342_Morty,18,18,18,39,50,52
220428_095342_Morty,8,11,8,11,14,64
220428_095342_Morty,54,1,1,17,54,55
220428_095342_Morty,31,31,31,58,59,62
220428_095342_Morty,22,24,16,22,24,62
220428_095342_Morty,52,52,17,26,52,59
220428_095342_Morty,1,1,1,14,30,45
220428_095342_Morty,30,30,30,32,42,52
220428_095342_Morty,44,44,4,16,44,62
220428_095342_Morty,64,34,34,53,55,64
220428_095342_Morty,38,NaN,2,20,37,38
220428_095342_Morty,5,13,5,13,29,42
220428_095342_Morty,58,59,29,58,59,64
220428_095342_Morty,13,NaN,2,13,39,48
220428_095342_Morty,29,NaN,25,29,33,63
220428_095342_Morty,45,45,6,45,52,63
220428_095342_Morty,14,14,1,14,41,63
220428_095342_Morty,63,4,3,4,32,63
220428_095342_Morty,7,7,7,45,49,50
220428_095342_Morty,3,3,3,7,31,39
220428_095342_Morty,42,42,8,42,57,64
220428_095342_Morty,40,40,34,40,57,61
220428_095342_Morty,62,62,10,54,60,62
220428_095342_Morty,53,53,29,33,53,64
220428_095342_Morty,48,48,3,12,40,48
220428_095342_Morty,20,22,20,22,37,59
220428_095342_Morty,28,28,7,28,58,63
220428_095342_Morty,19,19,19,27,37,47
220428_095342_Morty,60,13,7,13,28,60
220428_095342_Morty,24,44,24,27,44,52
220428_095342_Morty,25,29,6,7,25,29
220428_095342_Morty,27,27,15,17,27,42
220428_095342_Morty,49,49,15,31,40,49
220428_095342_Morty,46,39,7,31,39,46
220428_095342_Morty,2,NaN,2,18,27,30
220428_095342_Morty,6,6,6,51,54,60
220428_095342_Morty,10,NaN,10,11,50,55
220428_095342_Morty,23,23,4,16,23,35
220428_095342_Morty,61,2,1,2,12,61
220428_095342_Morty,55,55,8,20,37,55
220428_095342_Morty,47,47,16,47,59,63
220428_095342_Morty,21,NaN,21,45,51,53
220428_095342_Morty,51,57,10,16,51,57
220428_095342_Morty,11,22,6,11,22,55
220428_095342_Morty,48,19,19,48,58,60
220428_095342_Morty,58,64,33,38,58,64
220428_095342_Morty,14,NaN,14,19,28,29
220428_095342_Morty,41,NaN,25,30,41,63
220428_095342_Morty,37,37,7,14,37,55
220428_095342_Morty,54,50,4,50,54,56
220428_095342_Morty,39,39,38,39,59,61
220428_095342_Morty,30,30,5,10,30,35
220428_095342_Morty,60,60,25,39,43,60
220428_095342_Morty,17,12,12,17,50,59
220428_095342_Morty,35,46,35,42,46,62
220428_095342_Morty,42,42,27,42,58,64
220428_095342_Morty,51,51,14,46,51,59
220428_095342_Morty,3,15,3,6,15,37
220428_095342_Morty,52,52,16,50,52,55
220428_095342_Morty,33,40,33,34,40,63
220428_095342_Morty,11,11,11,12,13,56
220428_095342_Morty,36,27,21,27,36,56
220428_095342_Morty,46,36,7,36,45,46
220428_095342_Morty,10,NaN,10,18,54,62
220428_095342_Morty,7,7,7,19,31,44
220428_095342_Morty,6,6,6,25,47,50
220428_095342_Morty,23,23,23,29,40,50
220428_095342_Morty,32,1,1,32,45,48
220428_095342_Morty,57,NaN,23,46,53,57
220428_095342_Morty,18,17,17,18,35,47
220428_095342_Morty,43,36,10,30,36,43
220428_095342_Morty,22,NaN,10,22,47,61
220428_095342_Morty,45,NaN,7,12,36,45
220428_095342_Morty,40,NaN,32,40,42,62
220428_095342_Morty,26,26,24,26,54,56
220428_095342_Morty,1,1,1,18,19,46
220428_095342_Morty,12,NaN,9,12,39,53
220428_095342_Morty,56,NaN,41,44,56,60
