dirname,cues,chosen,choices_1,choices_2,choices_3,choices_4
210517_133741_Buster,33,45,33,45,54,62
210517_133741_Buster,11,3,3,8,11,38
210517_133741_Buster,31,31,1,31,54,57
210517_133741_Buster,28,46,12,22,28,46
210517_133741_Buster,25,NaN,25,42,54,64
210517_133741_Buster,15,16,15,16,21,30
210517_133741_Buster,37,46,19,37,46,51
210517_133741_Buster,2,57,2,41,51,57
210517_133741_Buster,45,45,25,26,45,59
210517_133741_Buster,34,34,8,34,37,47
210517_133741_Buster,40,40,23,40,43,64
210517_133741_Buster,4,NaN,4,31,34,45
210517_133741_Buster,44,44,10,12,31,44
210517_133741_Buster,3,3,3,9,16,33
210517_133741_Buster,62,62,25,53,56,62
210517_133741_Buster,12,12,12,19,28,39
210517_133741_Buster,19,19,12,19,29,48
210517_133741_Buster,17,17,17,45,54,62
210517_133741_Buster,47,61,10,37,47,61
210517_133741_Buster,33,33,3,25,33,37
210517_133741_Buster,8,8,8,46,48,49
210517_133741_Buster,56,60,11,43,56,60
210517_133741_Buster,5,64,5,8,29,64
210517_133741_Buster,10,NaN,10,11,39,49
210517_133741_Buster,13,13,11,13,34,42
210517_133741_Buster,48,48,6,35,48,64
210517_133741_Buster,36,39,36,39,50,58
210517_133741_Buster,49,47,43,47,49,60
210517_133741_Buster,50,51,6,23,50,51
210517_133741_Buster,42,48,22,28,42,48
210517_133741_Buster,22,30,12,22,30,54
210517_133741_Buster,60,43,8,43,44,60
210517_133741_Buster,53,NaN,28,41,42,53
210517_133741_Buster,20,20,8,20,33,60
210517_133741_Buster,61,8,8,47,58,61
210517_133741_Buster,9,9,9,21,31,58
210517_133741_Buster,16,16,16,39,47,56
210517_133741_Buster,1,13,1,13,35,62
210517_133741_Buster,54,54,28,49,50,54
210517_133741_Buster,55,59,9,31,55,59
210517_133741_Buster,59,59,32,35,40,59
210517_133741_Buster,32,32,5,28,32,57
210517_133741_Buster,35,50,19,35,37,50
210517_133741_Buster,41,41,6,12,41,61
210517_133741_Buster,30,43,24,26,30,43
210517_133741_Buster,57,57,39,41,51,57
210517_133741_Buster,26,47,14,26,45,47
210517_133741_Buster,43,43,32,38,43,44
210517_133741_Buster,7,NaN,7,38,41,48
210517_133741_Buster,52,NaN,5,32,35,52
210517_133741_Buster,39,NaN,22,39,60,62
210517_133741_Buster,51,51,21,26,51,64
210517_133741_Buster,29,NaN,2,27,29,33
210517_133741_Buster,18,NaN,10,18,42,54
210517_133741_Buster,24,61,24,28,48,61
210517_133741_Buster,63,63,22,41,48,63
210517_133741_Buster,58,58,5,32,58,61
210517_133741_Buster,23,23,4,13,23,55
210517_133741_Buster,21,NaN,3,21,22,36
210517_133741_Buster,64,2,2,36,60,64
210517_133741_Buster,46,46,3,20,46,60
210517_133741_Buster,14,14,14,34,37,64
210517_133741_Buster,6,6,6,24,30,46
210517_133741_Buster,38,NaN,7,29,38,51
210517_133741_Buster,27,10,10,21,24,27
210517_133741_Buster,17,NaN,4,11,17,51
210517_133741_Buster,64,NaN,52,55,58,64
210517_133741_Buster,16,16,6,16,24,39
210517_133741_Buster,62,62,24,27,32,62
210517_133741_Buster,49,49,20,49,58,59
210517_133741_Buster,38,NaN,15,38,43,53
210517_133741_Buster,34,40,1,22,34,40
210517_133741_Buster,10,53,10,15,28,53
210517_133741_Buster,50,53,19,50,53,58
210517_133741_Buster,58,58,27,39,41,58
210517_133741_Buster,35,35,5,14,25,35
210517_133741_Buster,42,38,24,35,38,42
210517_133741_Buster,40,NaN,2,5,40,44
210517_133741_Buster,7,7,7,13,33,44
210517_133741_Buster,20,20,20,38,41,50
210517_133741_Buster,47,47,15,31,47,57
210517_133741_Buster,25,25,19,22,25,31
210517_133741_Buster,24,24,7,24,35,45
210517_133741_Buster,5,5,5,41,50,57
210517_133741_Buster,41,NaN,6,41,44,63
210517_133741_Buster,55,41,1,41,55,57
210517_133741_Buster,6,6,6,24,28,38
210517_133741_Buster,63,49,6,7,49,63
210517_133741_Buster,56,56,8,19,31,56
210517_133741_Buster,13,13,13,14,25,57
210517_133741_Buster,43,NaN,10,40,43,47
210517_133741_Buster,8,8,8,14,17,52
210517_133741_Buster,14,7,7,14,42,63
210517_133741_Buster,27,19,2,19,27,53
210517_133741_Buster,9,NaN,1,9,20,45
210517_133741_Buster,29,29,12,29,47,53
210517_133741_Buster,48,48,5,41,48,57
210517_133741_Buster,11,11,7,11,20,41
210517_133741_Buster,46,43,31,43,46,58
210517_133741_Buster,36,NaN,10,36,41,63
210517_133741_Buster,30,23,23,30,42,45
210517_133741_Buster,19,19,14,19,25,32
210517_133741_Buster,53,NaN,25,32,53,56
210517_133741_Buster,18,18,18,30,36,50
210517_133741_Buster,12,12,12,32,39,40
210517_133741_Buster,37,37,5,12,37,45
210517_133741_Buster,60,58,35,36,58,60
210517_133741_Buster,28,31,8,10,28,31
210517_133741_Buster,52,52,24,37,38,52
210517_133741_Buster,39,39,13,19,39,54
210517_133741_Buster,4,38,4,8,38,63
210517_133741_Buster,2,63,2,28,43,63
210517_133741_Buster,3,3,3,8,15,52
210517_133741_Buster,57,6,6,24,57,58
210517_133741_Buster,32,42,32,39,42,62
210517_133741_Buster,15,NaN,1,15,23,57
210517_133741_Buster,51,NaN,10,28,36,51
210517_133741_Buster,22,22,14,22,42,59
210517_133741_Buster,33,33,10,21,33,38
210517_133741_Buster,31,31,8,31,51,63
210517_133741_Buster,23,38,14,15,23,38
210517_133741_Buster,26,NaN,20,26,28,55
210517_133741_Buster,45,46,21,45,46,47
210517_133741_Buster,61,63,44,54,61,63
210517_133741_Buster,44,NaN,34,44,45,49
210517_133741_Buster,21,21,21,24,40,63
210517_133741_Buster,54,54,29,43,44,54
210517_133741_Buster,59,59,25,32,55,59
210517_133741_Buster,1,1,1,16,34,47
210517_133741_Buster,64,52,19,21,52,64
210517_133741_Buster,30,54,30,33,47,54
210517_133741_Buster,14,12,12,14,35,50
210517_133741_Buster,38,47,13,38,47,54
210517_133741_Buster,19,19,5,19,35,40
210517_133741_Buster,24,NaN,1,19,24,54
210517_133741_Buster,5,5,5,20,23,40
210517_133741_Buster,37,37,1,17,37,56
210517_133741_Buster,28,28,8,28,35,57
210517_133741_Buster,12,12,11,12,46,52
210517_133741_Buster,35,NaN,10,35,48,64
210517_133741_Buster,43,43,22,33,43,63
210517_133741_Buster,10,10,10,32,33,42
210517_133741_Buster,6,NaN,6,8,24,49
210517_133741_Buster,32,23,23,32,60,62
210517_133741_Buster,23,23,23,24,41,52
210517_133741_Buster,27,NaN,7,27,29,63
210517_133741_Buster,45,48,9,20,45,48
210517_133741_Buster,55,55,24,32,37,55
210517_133741_Buster,58,58,18,52,58,62
210517_133741_Buster,56,56,14,22,27,56
210517_133741_Buster,22,NaN,9,20,22,31
210517_133741_Buster,25,25,3,6,25,31
210517_133741_Buster,40,40,2,40,55,59
210517_133741_Buster,9,9,9,27,33,48
210517_133741_Buster,3,NaN,3,39,44,47
210517_133741_Buster,57,53,28,33,53,57
210517_133741_Buster,29,29,29,31,59,61
210517_133741_Buster,41,36,36,41,53,59
210517_133741_Buster,17,17,1,14,17,57
210517_133741_Buster,13,NaN,10,13,51,63
210517_133741_Buster,46,35,21,35,46,50
210517_133741_Buster,31,42,22,28,31,42
210517_133741_Buster,50,64,13,33,50,64
210517_133741_Buster,16,16,9,15,16,23
210517_133741_Buster,36,NaN,36,42,43,47
210517_133741_Buster,21,NaN,20,21,22,31
210517_133741_Buster,51,26,8,26,51,64
210517_133741_Buster,18,16,12,16,18,47
210517_133741_Buster,47,47,11,27,29,47
210517_133741_Buster,4,5,4,5,9,13
210517_133741_Buster,34,30,17,20,30,34
210517_133741_Buster,53,64,42,44,53,64
210517_133741_Buster,59,52,8,13,52,59
210517_133741_Buster,48,58,37,47,48,58
210517_133741_Buster,15,15,14,15,26,33
210517_133741_Buster,1,1,1,2,7,10
210517_133741_Buster,33,37,12,31,33,37
210517_133741_Buster,8,7,7,8,17,55
210517_133741_Buster,63,63,15,27,56,63
210517_133741_Buster,7,NaN,7,25,40,52
210517_133741_Buster,61,1,1,12,50,61
210517_133741_Buster,20,20,1,20,30,36
210517_133741_Buster,52,52,13,23,40,52
210517_133741_Buster,39,39,5,10,31,39
210517_133741_Buster,60,NaN,18,26,48,60
210517_133741_Buster,11,11,11,25,35,50
210517_133741_Buster,26,26,26,42,60,62
210517_133741_Buster,44,33,26,33,44,52
210517_133741_Buster,62,NaN,53,60,62,64
210517_133741_Buster,42,42,9,14,15,42
210517_133741_Buster,54,54,20,36,54,56
210517_133741_Buster,2,55,2,13,54,55
210517_133741_Buster,49,49,15,26,49,61
210517_133741_Buster,6,NaN,6,24,55,63
210517_133741_Buster,48,NaN,1,48,53,62
210517_133741_Buster,7,7,7,18,27,52
210517_133741_Buster,2,2,2,24,41,45
210517_133741_Buster,18,18,14,18,35,55
210517_133741_Buster,9,5,5,9,41,64
210517_133741_Buster,36,48,21,36,42,48
210517_133741_Buster,37,NaN,4,6,37,52
210517_133741_Buster,53,39,8,39,53,62
210517_133741_Buster,3,13,3,13,17,42
210517_133741_Buster,40,37,6,9,37,40
210517_133741_Buster,45,NaN,6,11,34,45
210517_133741_Buster,22,22,6,22,42,49
210517_133741_Buster,44,44,16,20,44,52
210517_133741_Buster,30,30,1,9,30,57
210517_133741_Buster,41,NaN,26,33,41,56
210517_133741_Buster,24,24,24,46,50,60
210517_133741_Buster,29,29,3,4,29,44
210517_133741_Buster,17,19,16,17,19,21
210517_133741_Buster,57,57,12,29,33,57
210517_133741_Buster,15,15,15,29,52,64
210517_133741_Buster,42,24,24,40,42,60
210517_133741_Buster,33,NaN,9,33,38,64
210517_133741_Buster,25,25,5,16,24,25
210517_133741_Buster,54,53,21,41,53,54
210517_133741_Buster,21,25,17,21,25,50
210517_133741_Buster,34,40,7,34,40,55
210517_133741_Buster,49,50,20,28,49,50
210517_133741_Buster,50,49,49,50,57,61
210517_133741_Buster,19,23,15,19,23,29
210517_133741_Buster,26,NaN,5,26,44,62
210517_133741_Buster,12,12,4,12,32,51
210517_133741_Buster,32,40,27,32,40,56
210517_133741_Buster,4,4,4,15,25,62
210517_133741_Buster,56,63,32,44,56,63
210517_133741_Buster,8,63,8,22,37,63
210517_133741_Buster,58,54,15,52,54,58
210517_133741_Buster,1,1,1,28,34,46
210517_133741_Buster,13,13,8,10,13,57
210517_133741_Buster,46,56,25,36,46,56
210517_133741_Buster,20,20,12,18,20,36
210517_133741_Buster,59,31,6,9,31,59
210517_133741_Buster,55,55,29,36,44,55
210517_133741_Buster,47,47,2,9,26,47
210517_133741_Buster,60,60,14,54,56,60
210517_133741_Buster,27,NaN,4,27,34,59
210517_133741_Buster,64,64,33,36,53,64
210517_133741_Buster,52,52,15,51,52,55
210517_133741_Buster,61,60,49,51,60,61
210517_133741_Buster,5,5,5,46,47,61
210517_133741_Buster,62,62,8,12,30,62
210517_133741_Buster,28,28,10,28,53,57
210517_133741_Buster,63,55,4,43,55,63
210517_133741_Buster,39,NaN,16,25,39,50
210517_133741_Buster,35,35,12,35,36,37
210517_133741_Buster,43,NaN,13,14,43,55
210517_133741_Buster,38,38,13,25,33,38
210517_133741_Buster,23,23,23,37,41,59
210517_133741_Buster,31,31,11,16,17,31
210517_133741_Buster,14,14,14,33,38,62
210517_133741_Buster,51,40,1,18,40,51
210517_133741_Buster,10,10,6,10,51,58
210517_133741_Buster,11,11,11,22,25,48
210517_133741_Buster,16,NaN,8,16,49,52
210517_133741_Buster,29,NaN,6,12,29,30
210517_133741_Buster,12,62,12,17,19,62
210517_133741_Buster,34,47,32,34,47,63
210517_133741_Buster,48,47,4,27,47,48
210517_133741_Buster,64,64,23,49,59,64
210517_133741_Buster,17,17,16,17,63,64
210517_133741_Buster,42,5,5,12,37,42
210517_133741_Buster,9,9,1,9,22,63
210517_133741_Buster,14,17,14,17,29,34
210517_133741_Buster,6,63,4,6,41,63
210517_133741_Buster,62,NaN,15,35,53,62
210517_133741_Buster,31,55,31,40,45,55
210517_133741_Buster,43,43,11,39,43,60
210517_133741_Buster,33,NaN,3,16,33,57
210517_133741_Buster,63,63,24,28,55,63
210517_133741_Buster,27,43,14,27,43,64
210517_133741_Buster,30,30,13,30,57,58
210517_133741_Buster,54,53,46,53,54,57
210517_133741_Buster,15,15,14,15,38,60
210517_133741_Buster,55,NaN,29,36,55,57
210517_133741_Buster,8,8,8,25,48,52
210517_133741_Buster,19,NaN,11,19,48,63
210517_133741_Buster,51,NaN,9,33,34,51
210517_133741_Buster,16,16,1,16,21,60
210517_133741_Buster,61,10,10,21,32,61
210517_133741_Buster,56,38,12,38,56,62
210517_133741_Buster,22,NaN,1,7,22,58
210517_133741_Buster,49,50,15,16,49,50
210517_133741_Buster,26,NaN,2,26,28,55
210517_133741_Buster,38,31,19,31,38,61
210517_133741_Buster,40,40,3,10,16,40
210517_133741_Buster,3,34,3,7,24,34
210517_133741_Buster,57,NaN,4,43,57,64
210517_133741_Buster,28,28,8,20,28,46
210517_133741_Buster,5,NaN,5,36,37,64
210517_133741_Buster,35,35,3,16,29,35
210517_133741_Buster,7,7,7,25,26,28
210517_133741_Buster,10,NaN,5,10,48,51
210517_133741_Buster,25,25,25,31,44,50
210517_133741_Buster,32,32,13,21,32,37
210517_133741_Buster,46,NaN,15,40,46,60
210517_133741_Buster,58,2,2,15,16,58
210517_133741_Buster,44,44,13,35,44,57
210517_133741_Buster,39,39,2,18,26,39
210517_133741_Buster,23,38,18,23,38,44
210517_133741_Buster,47,NaN,3,47,56,61
210517_133741_Buster,4,NaN,4,24,57,60
210517_133741_Buster,41,NaN,20,37,41,54
210517_133741_Buster,11,11,11,19,51,55
210517_133741_Buster,18,18,11,18,55,61
210517_133741_Buster,60,56,1,56,60,61
210517_133741_Buster,2,NaN,2,6,26,28
210517_133741_Buster,21,21,1,21,38,50
210517_133741_Buster,52,52,30,31,49,52
210517_133741_Buster,37,60,16,37,42,60
210517_133741_Buster,59,59,22,28,56,59
210517_133741_Buster,13,13,13,21,34,42
210517_133741_Buster,1,1,1,14,15,22
210517_133741_Buster,20,20,20,30,53,62
210517_133741_Buster,45,48,23,31,45,48
210517_133741_Buster,50,50,16,36,46,50
210517_133741_Buster,53,53,17,41,53,58
210517_133741_Buster,24,24,9,24,41,56
210517_133741_Buster,36,33,8,33,36,43
210517_133741_Buster,60,63,14,54,60,63
210517_133741_Buster,61,61,12,17,57,61
210517_133741_Buster,52,NaN,10,17,25,52
210517_133741_Buster,47,47,4,13,34,47
210517_133741_Buster,4,1,1,4,31,64
210517_133741_Buster,49,49,41,49,59,60
210517_133741_Buster,40,NaN,7,14,40,63
210517_133741_Buster,9,9,9,34,39,60
210517_133741_Buster,22,22,4,14,22,52
210517_133741_Buster,34,34,2,34,46,57
210517_133741_Buster,32,42,22,32,42,64
210517_133741_Buster,30,46,18,30,46,57
210517_133741_Buster,36,36,4,12,24,36
210517_133741_Buster,35,30,14,30,35,50
210517_133741_Buster,46,44,21,25,44,46
210517_133741_Buster,41,31,7,31,41,48
210517_133741_Buster,53,48,23,48,53,63
210517_133741_Buster,7,63,7,14,18,63
210517_133741_Buster,42,42,28,38,42,63
210517_133741_Buster,50,50,34,44,50,54
210517_133741_Buster,14,NaN,6,14,37,54
210517_133741_Buster,20,NaN,8,11,20,45
210517_133741_Buster,27,22,2,22,27,42
210517_133741_Buster,57,54,24,34,54,57
210517_133741_Buster,31,51,3,18,31,51
210517_133741_Buster,3,3,3,43,46,56
210517_133741_Buster,13,NaN,13,26,57,60
210517_133741_Buster,56,NaN,39,41,43,56
210517_133741_Buster,15,NaN,4,7,15,55
210517_133741_Buster,44,53,31,32,44,53
210517_133741_Buster,45,30,14,30,45,61
210517_133741_Buster,39,39,3,14,26,39
210517_133741_Buster,5,NaN,2,5,33,35
210517_133741_Buster,48,48,21,22,28,48
210517_133741_Buster,29,53,1,14,29,53
210517_133741_Buster,54,53,6,53,54,63
210517_133741_Buster,37,37,30,37,45,54
210517_133741_Buster,21,21,3,21,32,52
210517_133741_Buster,18,NaN,5,18,36,45
210517_133741_Buster,62,60,7,20,60,62
210517_133741_Buster,11,15,11,15,55,63
210517_133741_Buster,55,NaN,26,32,42,55
210517_133741_Buster,63,56,9,23,56,63
210517_133741_Buster,2,2,2,21,29,37
210517_133741_Buster,23,23,8,23,57,58
210517_133741_Buster,16,16,16,32,42,44
210517_133741_Buster,58,58,11,18,54,58
210517_133741_Buster,25,NaN,5,25,34,47
210517_133741_Buster,43,43,1,16,18,43
210517_133741_Buster,19,NaN,6,19,20,55
210517_133741_Buster,59,59,17,21,26,59
210517_133741_Buster,64,64,11,35,45,64
210517_133741_Buster,1,NaN,1,24,43,49
210517_133741_Buster,12,12,6,12,36,59
210517_133741_Buster,10,10,6,7,10,54
210517_133741_Buster,8,6,6,8,10,42
210517_133741_Buster,33,33,2,14,33,45
210517_133741_Buster,38,38,24,25,38,61
210517_133741_Buster,28,NaN,8,26,28,59
210517_133741_Buster,17,17,17,37,43,49
210517_133741_Buster,51,51,8,26,33,51
210517_133741_Buster,26,NaN,1,11,26,27
210517_133741_Buster,6,1,1,6,7,25
210517_133741_Buster,24,34,18,24,34,47
210517_133741_Buster,38,40,21,38,40,49
210517_133741_Buster,45,45,11,18,26,45
210517_133741_Buster,61,NaN,18,22,28,61
210517_133741_Buster,29,29,10,18,24,29
210517_133741_Buster,58,62,28,39,58,62
210517_133741_Buster,51,43,4,7,43,51
210517_133741_Buster,26,26,3,22,26,34
210517_133741_Buster,43,23,15,23,36,43
210517_133741_Buster,12,12,1,12,33,45
210517_133741_Buster,42,42,7,27,42,52
210517_133741_Buster,21,21,18,21,58,63
210517_133741_Buster,54,NaN,9,22,33,54
210517_133741_Buster,22,22,10,22,55,56
210517_133741_Buster,9,8,1,8,9,38
210517_133741_Buster,37,37,27,37,53,55
210517_133741_Buster,44,NaN,1,26,44,53
210517_133741_Buster,5,NaN,5,9,42,58
210517_133741_Buster,23,23,23,44,57,58
210517_133741_Buster,2,2,2,17,22,44
210517_133741_Buster,40,40,12,17,28,40
210517_133741_Buster,35,NaN,12,35,42,51
210517_133741_Buster,13,11,11,13,44,56
210517_133741_Buster,14,NaN,14,43,53,62
210517_133741_Buster,19,19,19,57,58,62
210517_133741_Buster,24,24,24,30,32,60
210517_133741_Buster,57,NaN,21,48,57,62
210517_133741_Buster,53,NaN,11,17,53,59
210517_133741_Buster,60,NaN,5,35,59,60
210517_133741_Buster,11,NaN,11,37,52,53
210517_133741_Buster,48,45,6,19,45,48
210517_133741_Buster,39,39,4,39,46,50
210517_133741_Buster,7,8,7,8,63,64
210517_133741_Buster,31,25,7,25,31,49
210517_133741_Buster,10,10,4,10,12,47
210517_133741_Buster,33,33,23,33,43,60
210517_133741_Buster,3,3,3,24,34,39
210517_133741_Buster,8,8,4,8,37,56
210517_133741_Buster,56,56,34,45,49,56
210517_133741_Buster,49,3,3,31,49,52
210517_133741_Buster,50,48,17,25,48,50
210517_133741_Buster,27,27,15,16,26,27
210517_133741_Buster,63,63,5,30,59,63
210517_133741_Buster,20,20,20,28,30,41
210517_133741_Buster,17,3,3,17,38,47
210517_133741_Buster,46,46,24,38,41,46
210517_133741_Buster,15,32,11,14,15,32
210517_133741_Buster,41,41,7,18,41,50
210517_133741_Buster,59,NaN,7,21,40,59
210517_133741_Buster,28,39,28,39,44,63
210517_133741_Buster,18,NaN,4,18,42,43
210517_133741_Buster,64,8,8,49,52,64
210517_133741_Buster,47,NaN,10,16,42,47
210517_133741_Buster,32,32,14,15,31,32
210517_133741_Buster,1,29,1,17,29,63
210517_133741_Buster,25,25,25,55,56,64
210517_133741_Buster,30,NaN,3,30,51,57
210517_133741_Buster,4,NaN,4,26,29,45
210517_133741_Buster,55,8,8,33,50,55
210517_133741_Buster,36,36,36,51,54,60
210517_133741_Buster,52,52,8,9,13,52
210517_133741_Buster,16,20,16,17,20,39
210517_133741_Buster,34,49,5,14,34,49
210517_133741_Buster,6,57,6,8,26,57
210517_133741_Buster,62,62,24,26,51,62
210517_133741_Buster,22,22,7,22,47,54
210517_133741_Buster,25,25,15,20,22,25
210517_133741_Buster,20,20,4,20,39,52
210517_133741_Buster,14,14,3,14,15,30
210517_133741_Buster,9,NaN,9,37,49,61
210517_133741_Buster,7,7,7,13,28,35
210517_133741_Buster,40,40,23,34,40,60
210517_133741_Buster,8,8,8,22,37,44
210517_133741_Buster,30,40,30,40,42,49
210517_133741_Buster,29,29,18,23,29,47
210517_133741_Buster,26,NaN,8,26,41,59
210517_133741_Buster,13,13,13,22,24,45
210517_133741_Buster,64,64,20,26,44,64
210517_133741_Buster,58,58,33,37,42,58
210517_133741_Buster,18,NaN,3,5,18,49
210517_133741_Buster,52,52,18,27,50,52
210517_133741_Buster,10,NaN,10,26,41,52
210517_133741_Buster,61,5,5,16,43,61
210517_133741_Buster,32,32,10,32,50,58
210517_133741_Buster,35,NaN,3,9,35,43
210517_133741_Buster,60,NaN,10,27,58,60
210517_133741_Buster,21,21,4,11,21,50
210517_133741_Buster,57,40,21,40,57,62
210517_133741_Buster,54,54,18,36,54,56
210517_133741_Buster,37,38,17,25,37,38
210517_133741_Buster,34,34,9,27,34,53
210517_133741_Buster,51,48,20,28,48,51
210517_133741_Buster,38,NaN,17,38,43,52
210517_133741_Buster,59,48,2,7,48,59
210517_133741_Buster,19,19,19,26,34,44
210517_133741_Buster,43,25,25,32,43,57
210517_133741_Buster,47,47,16,26,47,62
210517_133741_Buster,41,48,2,41,48,56
210517_133741_Buster,39,39,5,22,39,57
210517_133741_Buster,62,64,4,11,62,64
210517_133741_Buster,45,39,6,10,39,45
210517_133741_Buster,6,6,6,44,47,49
210517_133741_Buster,36,62,22,36,38,62
210517_133741_Buster,33,43,20,33,43,51
210517_133741_Buster,2,6,2,5,6,38
210517_133741_Buster,31,NaN,7,10,31,37
210517_133741_Buster,49,31,4,16,31,49
210517_133741_Buster,48,42,36,42,48,52
210517_133741_Buster,23,23,1,11,23,38
210517_133741_Buster,63,NaN,6,35,56,63
210517_133741_Buster,27,25,5,25,27,35
210517_133741_Buster,44,39,5,39,44,62
210517_133741_Buster,12,12,12,30,38,47
210517_133741_Buster,50,57,38,50,57,60
210517_133741_Buster,55,1,1,12,29,55
210517_133741_Buster,5,5,5,11,34,52
210517_133741_Buster,53,53,21,35,53,55
210517_133741_Buster,4,NaN,4,7,19,21
210517_133741_Buster,3,3,3,32,38,56
210517_133741_Buster,28,NaN,14,21,28,58
210517_133741_Buster,11,11,11,26,42,49
210517_133741_Buster,16,NaN,2,7,16,49
210517_133741_Buster,56,58,19,38,56,58
210517_133741_Buster,15,15,15,41,47,61
210517_133741_Buster,46,23,22,23,46,58
210517_133741_Buster,42,29,21,29,31,42
210517_133741_Buster,1,2,1,2,51,62
210517_133741_Buster,24,19,13,19,24,56
210517_133741_Buster,17,17,17,20,23,25
210517_133741_Buster,45,26,3,4,26,45
210517_133741_Buster,21,21,13,21,47,48
210517_133741_Buster,57,NaN,40,56,57,64
210517_133741_Buster,58,19,19,20,47,58
210517_133741_Buster,60,60,2,19,28,60
210517_133741_Buster,47,NaN,7,47,52,55
210517_133741_Buster,22,NaN,22,45,49,58
210517_133741_Buster,5,NaN,5,22,37,50
210517_133741_Buster,28,1,1,28,34,40
210517_133741_Buster,42,NaN,1,27,42,53
210517_133741_Buster,62,63,43,54,62,63
210517_133741_Buster,54,54,28,36,51,54
210517_133741_Buster,55,57,13,44,55,57
210517_133741_Buster,8,8,8,20,35,63
210517_133741_Buster,36,58,3,36,50,58
210517_133741_Buster,27,NaN,24,27,42,50
210517_133741_Buster,64,NaN,4,17,61,64
210517_133741_Buster,32,32,4,32,34,47
210517_133741_Buster,49,35,1,35,42,49
210517_133741_Buster,41,41,1,2,21,41
210517_133741_Buster,18,18,7,11,18,44
210517_133741_Buster,38,NaN,3,28,38,55
210517_133741_Buster,35,31,11,31,35,42
210517_133741_Buster,14,14,10,14,24,63
210517_133741_Buster,4,4,4,10,43,48
210517_133741_Buster,39,15,15,17,39,53
210517_133741_Buster,34,34,14,33,34,36
210517_133741_Buster,23,NaN,12,23,38,41
210517_133741_Buster,11,9,9,11,22,38
210517_133741_Buster,31,31,30,31,48,49
210517_133741_Buster,46,46,29,39,46,59
210517_133741_Buster,25,30,16,25,30,61
210517_133741_Buster,33,33,23,33,51,53
210517_133741_Buster,15,23,14,15,23,24
210517_133741_Buster,19,NaN,12,19,54,55
210517_133741_Buster,40,40,36,40,61,62
210517_133741_Buster,48,38,20,38,41,48
210517_133741_Buster,6,6,6,16,31,34
210517_133741_Buster,1,11,1,11,29,51
210517_133741_Buster,2,1,1,2,50,53
210517_133741_Buster,24,NaN,9,17,24,37
210517_133741_Buster,12,NaN,1,12,28,32
210517_133741_Buster,44,44,22,36,44,58
210517_133741_Buster,7,7,7,24,29,31
210517_133741_Buster,56,56,22,35,51,56
210517_133741_Buster,52,52,5,10,25,52
210517_133741_Buster,63,63,30,39,58,63
210517_133741_Buster,50,50,17,40,50,56
210517_133741_Buster,16,NaN,16,42,46,51
210517_133741_Buster,29,29,14,16,29,60
210517_133741_Buster,10,10,10,35,40,55
210517_133741_Buster,37,NaN,7,17,37,61
210517_133741_Buster,13,13,13,25,45,52
210517_133741_Buster,43,29,3,29,43,52
210517_133741_Buster,53,53,14,22,27,53
210517_133741_Buster,51,51,15,48,51,61
210517_133741_Buster,26,NaN,2,12,26,41
210517_133741_Buster,3,NaN,3,22,41,46
210517_133741_Buster,17,NaN,17,30,52,59
210517_133741_Buster,20,NaN,4,20,21,52
210517_133741_Buster,59,NaN,10,22,38,59
210517_133741_Buster,61,59,7,41,59,61
210517_133741_Buster,9,9,9,14,22,55
210517_133741_Buster,48,NaN,22,39,48,59
210517_133741_Buster,37,64,29,37,61,64
210517_133741_Buster,16,16,16,25,27,42
210517_133741_Buster,64,61,2,38,61,64
210517_133741_Buster,34,49,34,37,42,49
210517_133741_Buster,17,NaN,17,20,46,53
210517_133741_Buster,6,11,6,11,39,48
210517_133741_Buster,15,17,15,17,54,55
210517_133741_Buster,24,NaN,16,19,24,52
210517_133741_Buster,61,61,15,29,31,61
210517_133741_Buster,57,NaN,6,22,34,57
210517_133741_Buster,2,2,2,8,22,42
210517_133741_Buster,20,8,8,20,37,53
210517_133741_Buster,14,14,14,31,34,63
210517_133741_Buster,3,15,3,15,46,53
210517_133741_Buster,63,63,27,29,59,63
210517_133741_Buster,9,NaN,9,12,28,45
210517_133741_Buster,36,33,6,33,36,61
210517_133741_Buster,23,23,10,23,24,28
210517_133741_Buster,55,48,17,20,48,55
210517_133741_Buster,28,17,4,17,20,28
210517_133741_Buster,54,64,28,40,54,64
210517_133741_Buster,21,21,7,21,29,33
210517_133741_Buster,51,NaN,13,26,49,51
210517_133741_Buster,11,11,11,22,43,64
210517_133741_Buster,42,42,31,32,42,47
210517_133741_Buster,43,43,12,25,43,50
210517_133741_Buster,19,NaN,18,19,31,43
210517_133741_Buster,7,32,7,12,32,49
210517_133741_Buster,60,60,20,40,42,60
210517_133741_Buster,10,10,10,50,54,62
210517_133741_Buster,39,55,28,39,42,55
210517_133741_Buster,22,33,16,20,22,33
210517_133741_Buster,53,53,26,35,51,53
210517_133741_Buster,31,31,6,31,60,62
210517_133741_Buster,38,NaN,3,5,38,40
210517_133741_Buster,41,41,39,41,43,63
210517_133741_Buster,29,45,14,29,31,45
210517_133741_Buster,30,37,1,25,30,37
210517_133741_Buster,44,44,42,44,56,61
210517_133741_Buster,5,1,1,5,20,50
210517_133741_Buster,45,45,20,26,32,45
210517_133741_Buster,33,40,1,10,33,40
210517_133741_Buster,47,43,43,47,50,53
210517_133741_Buster,18,18,18,27,37,41
210517_133741_Buster,32,NaN,32,34,41,49
